sample_index,time_sec,channel,value
76,0.29688,ecg,0.016599
77,0.30078,ecg,0.036751
78,0.30469,ecg,-0.009643
79,0.30859,ecg,-0.088901
80,0.3125,ecg,0.032735
81,0.31641,ecg,0.044718
82,0.32031,ecg,0.020775
83,0.32422,ecg,-0.046177
84,0.32812,ecg,-0.009801
85,0.33203,ecg,-0.029538
86,0.33594,ecg,-0.014986
87,0.33984,ecg,0.064844
88,0.34375,ecg,0.076479
89,0.34766,ecg,0.033471
90,0.35156,ecg,0.027437
91,0.35547,ecg,0.033831
92,0.35938,ecg,-0.000612
93,0.36328,ecg,-0.003783
94,0.36719,ecg,-0.033682
95,0.37109,ecg,-0.002793
96,0.375,ecg,0.112997
97,0.37891,ecg,0.043452
98,0.38281,ecg,-0.017106
99,0.38672,ecg,-0.023596
100,0.39062,ecg,-0.043224
101,0.39453,ecg,0.018719
102,0.39844,ecg,0.019577
103,0.40234,ecg,-0.072156
104,0.40625,ecg,0.024317
105,0.41016,ecg,-0.028474
106,0.41406,ecg,0.071336
107,0.41797,ecg,0.007842
108,0.42188,ecg,0.085887
109,0.42578,ecg,-0.022906
110,0.42969,ecg,-0.014399
111,0.43359,ecg,0.01499
112,0.4375,ecg,0.052797
113,0.44141,ecg,0.028294
114,0.44531,ecg,-0.061676
115,0.44922,ecg,0.009145
116,0.45312,ecg,0.001112
117,0.45703,ecg,-0.021453
118,0.46094,ecg,-0.032405
119,0.46484,ecg,0.087379
120,0.46875,ecg,-0.019519
121,0.47266,ecg,-0.042296
122,0.47656,ecg,0.031856
123,0.48047,ecg,0.006531
124,0.48438,ecg,-0.003791
125,0.48828,ecg,0.039065
126,0.49219,ecg,0.024431
127,0.49609,ecg,0.01811
128,0.5,ecg,0.04821
129,0.50391,ecg,0.014182
130,0.50781,ecg,-0.030846
131,0.51172,ecg,-0.018114
132,0.51562,ecg,-0.026049
133,0.51953,ecg,0.010486
134,0.52344,ecg,-0.053899
135,0.52734,ecg,-0.091621
136,0.53125,ecg,0.004408
137,0.53516,ecg,-0.066826
138,0.53906,ecg,-0.097599
139,0.54297,ecg,0.018667
140,0.54688,ecg,-0.035553
141,0.55078,ecg,0.024806
142,0.55469,ecg,-0.026543
143,0.55859,ecg,-0.056098
144,0.5625,ecg,-0.062176
145,0.56641,ecg,-0.025746
146,0.57031,ecg,-0.013669
147,0.57422,ecg,-0.041173
148,0.57812,ecg,-0.014055
149,0.58203,ecg,-0.076805
150,0.58594,ecg,0.000724
151,0.58984,ecg,-0.089682
152,0.59375,ecg,-0.009693
153,0.59766,ecg,0.034865
154,0.60156,ecg,0.054597
155,0.60547,ecg,0.085719
156,0.60938,ecg,-0.077814
157,0.61328,ecg,0.037936
158,0.61719,ecg,0.060314
159,0.62109,ecg,0.049028
160,0.625,ecg,-0.046466
161,0.62891,ecg,0.02059
162,0.63281,ecg,0.093003
163,0.63672,ecg,-0.074864
164,0.64062,ecg,0.023817
165,0.64453,ecg,0.055615
166,0.64844,ecg,-0.03483
167,0.65234,ecg,0.029149
168,0.65625,ecg,-0.053545
169,0.66016,ecg,-0.04061
170,0.66406,ecg,-0.040854
171,0.66797,ecg,0.009615
172,0.67188,ecg,-0.004549
173,0.67578,ecg,0.047706
174,0.67969,ecg,-0.047014
175,0.68359,ecg,-0.006564
176,0.6875,ecg,0.048054
177,0.69141,ecg,0.028039
178,0.69531,ecg,-0.066232
179,0.69922,ecg,0.03326
180,0.70312,ecg,-0.023921
181,0.70703,ecg,0.019269
182,0.71094,ecg,0.015034
183,0.71484,ecg,0.060966
184,0.71875,ecg,0.005828
185,0.72266,ecg,-0.09269
186,0.72656,ecg,-0.068493
187,0.73047,ecg,0.036558
188,0.73438,ecg,-0.012916
189,0.73828,ecg,0.056899
190,0.74219,ecg,0.013672
191,0.74609,ecg,-0.037453
192,0.75,ecg,0.05412
193,0.75391,ecg,-0.04037
194,0.75781,ecg,-0.102632
195,0.76172,ecg,0.10319
196,0.76562,ecg,-0.095537
197,0.76953,ecg,0.031821
198,0.77344,ecg,0.046943
199,0.77734,ecg,0.007353
200,0.78125,ecg,-0.08417
201,0.78516,ecg,0.050751
202,0.78906,ecg,-0.072077
203,0.79297,ecg,-0.067181
204,0.79688,ecg,-0.018083
205,0.80078,ecg,0.039425
206,0.80469,ecg,0.015006
207,0.80859,ecg,0.040538
208,0.8125,ecg,-0.022182
209,0.81641,ecg,-0.008609
210,0.82031,ecg,-0.056857
211,0.82422,ecg,-0.015843
212,0.82812,ecg,0.029656
213,0.83203,ecg,-0.014991
214,0.83594,ecg,0.023773
215,0.83984,ecg,-0.028664
216,0.84375,ecg,-0.02962
217,0.84766,ecg,0.001958
218,0.85156,ecg,-0.009744
219,0.85547,ecg,0.029619
220,0.85938,ecg,0.008915
221,0.86328,ecg,0.087017
222,0.86719,ecg,-0.010975
223,0.87109,ecg,-0.011363
224,0.875,ecg,-0.052007
225,0.87891,ecg,0.001139
226,0.88281,ecg,0.034141
227,0.88672,ecg,-0.037015
228,0.89062,ecg,-0.002484
229,0.89453,ecg,0.035928
230,0.89844,ecg,-0.006345
231,0.90234,ecg,0.022741
232,0.90625,ecg,0.124605
233,0.91016,ecg,0.110848
234,0.91406,ecg,0.152203
235,0.91797,ecg,0.206501
236,0.92188,ecg,0.205197
237,0.92578,ecg,0.115014
238,0.92969,ecg,0.079726
239,0.93359,ecg,0.090166
240,0.9375,ecg,0.042058
241,0.94141,ecg,-0.015434
242,0.94531,ecg,0.280033
243,0.94922,ecg,0.458801
244,0.95312,ecg,0.791659
245,0.95703,ecg,0.910587
246,0.96094,ecg,1.033643
247,0.96484,ecg,0.725426
248,0.96875,ecg,0.45245
249,0.97266,ecg,0.146194
250,0.97656,ecg,0.071212
251,0.98047,ecg,0.121284
252,0.98438,ecg,0.161217
253,0.98828,ecg,0.22757
254,0.99219,ecg,0.236043
255,0.99609,ecg,0.296844
256,1.0,ecg,0.224647
257,1.00391,ecg,0.183225
258,1.00781,ecg,0.204689
259,1.01172,ecg,0.201904
260,1.01562,ecg,0.195006
261,1.01953,ecg,0.040696
262,1.02344,ecg,-0.088272
263,1.02734,ecg,0.018853
264,1.03125,ecg,0.073019
265,1.03516,ecg,0.003129
266,1.03906,ecg,-0.025802
267,1.04297,ecg,0.015458
268,1.04688,ecg,-0.025162
269,1.05078,ecg,0.031956
270,1.05469,ecg,-0.00065
271,1.05859,ecg,0.06965
272,1.0625,ecg,0.024975
273,1.06641,ecg,-0.036194
274,1.07031,ecg,0.030232
275,1.07422,ecg,0.046801
276,1.07812,ecg,-0.028423
277,1.08203,ecg,-0.02129
278,1.08594,ecg,-0.115259
279,1.08984,ecg,0.04517
280,1.09375,ecg,-0.029388
281,1.09766,ecg,-0.106117
282,1.10156,ecg,-0.088439
283,1.10547,ecg,-0.011148
284,1.10938,ecg,0.038033
285,1.11328,ecg,-0.004453
286,1.11719,ecg,0.023589
287,1.12109,ecg,-0.055075
288,1.125,ecg,-0.067068
289,1.12891,ecg,0.044286
290,1.13281,ecg,0.024607
291,1.13672,ecg,-0.001525
292,1.14062,ecg,0.064105
293,1.14453,ecg,-0.04756
294,1.14844,ecg,-0.021013
295,1.15234,ecg,0.051319
296,1.15625,ecg,0.09189
297,1.16016,ecg,0.000421
298,1.16406,ecg,0.083976
299,1.16797,ecg,-0.030126
300,1.17188,ecg,0.016487
301,1.17578,ecg,-0.008691
302,1.17969,ecg,-0.079412
303,1.18359,ecg,0.012899
304,1.1875,ecg,0.046637
305,1.19141,ecg,-0.007413
306,1.19531,ecg,-0.003523
307,1.19922,ecg,0.069646
308,1.20312,ecg,-0.062486
309,1.20703,ecg,-0.074879
310,1.21094,ecg,-0.032702
311,1.21484,ecg,-0.059831
312,1.21875,ecg,0.067314
313,1.22266,ecg,0.015484
314,1.22656,ecg,-0.043205
315,1.23047,ecg,-0.030724
316,1.23438,ecg,0.143053
317,1.23828,ecg,-0.030505
318,1.24219,ecg,-0.038101
319,1.24609,ecg,0.015215
320,1.25,ecg,0.031913
321,1.25391,ecg,0.011084
322,1.25781,ecg,-0.045431
323,1.26172,ecg,-0.057959
324,1.26562,ecg,0.029807
325,1.26953,ecg,-0.00271
326,1.27344,ecg,-0.082072
327,1.27734,ecg,0.05855
328,1.28125,ecg,0.038766
329,1.28516,ecg,-0.012048
330,1.28906,ecg,-0.013013
331,1.29297,ecg,0.011573
332,1.29688,ecg,-0.03435
333,1.30078,ecg,-0.067416
334,1.30469,ecg,0.016126
335,1.30859,ecg,-0.071954
336,1.3125,ecg,0.019536
337,1.31641,ecg,-0.07206
338,1.32031,ecg,-0.00496
339,1.32422,ecg,-0.006782
340,1.32812,ecg,0.089131
341,1.33203,ecg,-0.053219
342,1.33594,ecg,-0.070747
343,1.33984,ecg,-0.032309
344,1.34375,ecg,-0.056187
345,1.34766,ecg,-0.029488
346,1.35156,ecg,0.02104
347,1.35547,ecg,0.038599
348,1.35938,ecg,0.082978
349,1.36328,ecg,-0.036834
350,1.36719,ecg,0.131927
351,1.37109,ecg,0.099109
352,1.375,ecg,-0.010176
353,1.37891,ecg,-0.114571
354,1.38281,ecg,-0.004156
355,1.38672,ecg,0.003625
356,1.39062,ecg,-0.114962
357,1.39453,ecg,0.003692
358,1.39844,ecg,-0.010008
359,1.40234,ecg,-0.039286
360,1.40625,ecg,0.031331
361,1.41016,ecg,0.050267
362,1.41406,ecg,-0.024309
363,1.41797,ecg,0.011474
364,1.42188,ecg,-0.03274
365,1.42578,ecg,-0.03933
366,1.42969,ecg,0.003975
367,1.43359,ecg,0.026171
368,1.4375,ecg,-0.028165
369,1.44141,ecg,-0.110683
370,1.44531,ecg,0.029289
371,1.44922,ecg,-0.079828
372,1.45312,ecg,0.0061
373,1.45703,ecg,0.088951
374,1.46094,ecg,-0.000841
375,1.46484,ecg,-0.059488
376,1.46875,ecg,-0.073059
377,1.47266,ecg,0.058523
378,1.47656,ecg,-0.000847
379,1.48047,ecg,0.026987
380,1.48438,ecg,0.046315
381,1.48828,ecg,-0.00245
382,1.49219,ecg,-0.01543
383,1.49609,ecg,-0.047367
384,1.5,ecg,-0.154125
385,1.50391,ecg,-0.0759
386,1.50781,ecg,-0.00348
387,1.51172,ecg,-0.008763
388,1.51562,ecg,0.020178
389,1.51953,ecg,-0.006334
390,1.52344,ecg,0.007968
391,1.52734,ecg,0.03939
392,1.53125,ecg,-0.044252
393,1.53516,ecg,-0.014358
394,1.53906,ecg,-0.080361
395,1.54297,ecg,0.048645
396,1.54688,ecg,0.001921
397,1.55078,ecg,0.024491
398,1.55469,ecg,0.077124
399,1.55859,ecg,0.053977
400,1.5625,ecg,-0.003
401,1.56641,ecg,0.039384
402,1.57031,ecg,-0.071585
403,1.57422,ecg,0.021695
404,1.57812,ecg,0.006946
405,1.58203,ecg,-0.080913
406,1.58594,ecg,0.066866
407,1.58984,ecg,-0.035204
408,1.59375,ecg,0.034161
409,1.59766,ecg,-0.020997
410,1.60156,ecg,0.049677
411,1.60547,ecg,0.065613
412,1.60938,ecg,-0.041502
413,1.61328,ecg,-0.07652
414,1.61719,ecg,-0.006571
415,1.62109,ecg,0.042446
416,1.625,ecg,-0.018566
417,1.62891,ecg,-0.030676
418,1.63281,ecg,0.024414
419,1.63672,ecg,-0.138076
420,1.64062,ecg,-0.033236
421,1.64453,ecg,-0.06919
422,1.64844,ecg,0.014741
423,1.65234,ecg,-0.036812
424,1.65625,ecg,-0.055758
425,1.66016,ecg,-0.017692
426,1.66406,ecg,-0.07342
427,1.66797,ecg,-0.000656
428,1.67188,ecg,-0.034119
429,1.67578,ecg,-0.018871
430,1.67969,ecg,-0.035857
431,1.68359,ecg,0.045613
432,1.6875,ecg,-0.005443
433,1.69141,ecg,0.026226
434,1.69531,ecg,0.023989
435,1.69922,ecg,-0.040308
436,1.70312,ecg,0.028499
437,1.70703,ecg,0.017455
438,1.71094,ecg,0.015682
439,1.71484,ecg,-0.019935
440,1.71875,ecg,-0.021342
441,1.72266,ecg,0.039278
442,1.72656,ecg,0.109098
443,1.73047,ecg,-0.041506
444,1.73438,ecg,0.026722
445,1.73828,ecg,-0.018313
446,1.74219,ecg,0.039243
447,1.74609,ecg,0.021916
448,1.75,ecg,0.053006
449,1.75391,ecg,-0.139739
450,1.75781,ecg,-0.030054
451,1.76172,ecg,-0.049409
452,1.76562,ecg,-0.005399
453,1.76953,ecg,-0.036193
454,1.77344,ecg,-0.032049
455,1.77734,ecg,0.034093
456,1.78125,ecg,0.095096
457,1.78516,ecg,-0.141192
458,1.78906,ecg,-0.015523
459,1.79297,ecg,0.015603
460,1.79688,ecg,0.000237
461,1.80078,ecg,-0.017257
462,1.80469,ecg,-0.018976
463,1.80859,ecg,0.028817
464,1.8125,ecg,0.142246
465,1.81641,ecg,0.186163
466,1.82031,ecg,0.152765
467,1.82422,ecg,0.106122
468,1.82812,ecg,0.13716
469,1.83203,ecg,0.093995
470,1.83594,ecg,0.103231
471,1.83984,ecg,0.054613
472,1.84375,ecg,0.04847
473,1.84766,ecg,0.225799
474,1.85156,ecg,0.398863
475,1.85547,ecg,0.79584
476,1.85938,ecg,1.02835
477,1.86328,ecg,0.910308
478,1.86719,ecg,0.775892
479,1.87109,ecg,0.40827
480,1.875,ecg,0.269849
481,1.87891,ecg,0.124765
482,1.88281,ecg,0.121265
483,1.88672,ecg,0.220232
484,1.89062,ecg,0.18409
485,1.89453,ecg,0.200875
486,1.89844,ecg,0.219618
487,1.90234,ecg,0.241012
488,1.90625,ecg,0.216855
489,1.91016,ecg,0.213362
490,1.91406,ecg,0.139732
491,1.91797,ecg,0.171009
492,1.92188,ecg,0.051048
493,1.92578,ecg,-0.024793
494,1.92969,ecg,-0.071359
495,1.93359,ecg,0.036194
496,1.9375,ecg,0.056928
497,1.94141,ecg,-0.008162
498,1.94531,ecg,-0.064326
499,1.94922,ecg,0.013338
500,1.95312,ecg,0.076233
501,1.95703,ecg,-0.093816
502,1.96094,ecg,0.023896
503,1.96484,ecg,-0.015682
504,1.96875,ecg,-0.042784
505,1.97266,ecg,0.02491
506,1.97656,ecg,-0.064941
507,1.98047,ecg,0.014847
508,1.98438,ecg,0.065663
509,1.98828,ecg,0.008834
510,1.99219,ecg,-0.043816
511,1.99609,ecg,-0.088965
512,2.0,ecg,-0.064098
513,2.00391,ecg,-0.092061
514,2.00781,ecg,0.079982
515,2.01172,ecg,-0.012474
516,2.01562,ecg,-0.052258
517,2.01953,ecg,-0.06491
518,2.02344,ecg,-0.053362
519,2.02734,ecg,-0.016792
520,2.03125,ecg,-0.064131
521,2.03516,ecg,0.083815
522,2.03906,ecg,-0.037369
523,2.04297,ecg,-0.039129
524,2.04688,ecg,0.015388
525,2.05078,ecg,0.072529
526,2.05469,ecg,0.066199
527,2.05859,ecg,-0.024391
528,2.0625,ecg,0.012771
529,2.06641,ecg,0.007465
530,2.07031,ecg,0.026495
531,2.07422,ecg,0.012785
532,2.07812,ecg,-0.047191
533,2.08203,ecg,-0.06301
534,2.08594,ecg,0.008783
535,2.08984,ecg,-0.059177
536,2.09375,ecg,0.068161
537,2.09766,ecg,0.001996
538,2.10156,ecg,-0.051304
539,2.10547,ecg,-0.016082
540,2.10938,ecg,-0.025365
541,2.11328,ecg,-0.006562
542,2.11719,ecg,0.047292
543,2.12109,ecg,-0.072221
544,2.125,ecg,-0.093379
545,2.12891,ecg,0.016903
546,2.13281,ecg,-0.008864
547,2.13672,ecg,0.008161
548,2.14062,ecg,0.022227
549,2.14453,ecg,-0.009052
550,2.14844,ecg,0.039984
551,2.15234,ecg,-0.04465
552,2.15625,ecg,0.003219
553,2.16016,ecg,-0.041538
554,2.16406,ecg,-0.056495
555,2.16797,ecg,0.030772
556,2.17188,ecg,0.028453
557,2.17578,ecg,-0.097099
558,2.17969,ecg,-0.0561
559,2.18359,ecg,0.014599
560,2.1875,ecg,0.053512
561,2.19141,ecg,-0.033298
562,2.19531,ecg,-0.009191
563,2.19922,ecg,-0.070667
564,2.20312,ecg,0.125541
565,2.20703,ecg,0.023756
566,2.21094,ecg,0.044731
567,2.21484,ecg,0.032901
568,2.21875,ecg,0.046662
569,2.22266,ecg,0.030404
570,2.22656,ecg,-0.016759
571,2.23047,ecg,0.037201
572,2.23438,ecg,0.003957
573,2.23828,ecg,0.064829
574,2.24219,ecg,-0.036777
575,2.24609,ecg,-0.027063
576,2.25,ecg,0.033058
577,2.25391,ecg,0.063982
578,2.25781,ecg,0.007258
579,2.26172,ecg,-0.035626
580,2.26562,ecg,-0.005948
581,2.26953,ecg,-0.024911
582,2.27344,ecg,0.094842
583,2.27734,ecg,0.044935
584,2.28125,ecg,0.063222
585,2.28516,ecg,0.015077
586,2.28906,ecg,-0.027756
587,2.29297,ecg,0.058663
588,2.29688,ecg,0.082697
589,2.30078,ecg,0.029098
590,2.30469,ecg,-0.001213
591,2.30859,ecg,0.054049
592,2.3125,ecg,-0.018556
593,2.31641,ecg,0.038227
594,2.32031,ecg,-0.035579
595,2.32422,ecg,-0.048518
596,2.32812,ecg,0.028322
597,2.33203,ecg,0.016897
598,2.33594,ecg,0.095215
599,2.33984,ecg,-0.014005
600,2.34375,ecg,0.001172
601,2.34766,ecg,-0.056997
602,2.35156,ecg,-0.093464
603,2.35547,ecg,-0.089041
604,2.35938,ecg,0.023155
605,2.36328,ecg,-0.058832
606,2.36719,ecg,0.056339
607,2.37109,ecg,0.071113
608,2.375,ecg,-0.01427
609,2.37891,ecg,0.082921
610,2.38281,ecg,0.01136
611,2.38672,ecg,0.056248
612,2.39062,ecg,-0.011285
613,2.39453,ecg,0.047959
614,2.39844,ecg,-0.047166
615,2.40234,ecg,0.031134
616,2.40625,ecg,-0.022961
617,2.41016,ecg,-0.006528
618,2.41406,ecg,0.031586
619,2.41797,ecg,0.008636
620,2.42188,ecg,-0.003719
621,2.42578,ecg,0.036389
622,2.42969,ecg,0.04016
623,2.43359,ecg,-0.06925
624,2.4375,ecg,0.027947
625,2.44141,ecg,0.03355
626,2.44531,ecg,-0.037586
627,2.44922,ecg,0.01929
628,2.45312,ecg,-0.066212
629,2.45703,ecg,0.071966
630,2.46094,ecg,-0.011883
631,2.46484,ecg,-0.003928
632,2.46875,ecg,0.05987
633,2.47266,ecg,-0.007137
634,2.47656,ecg,0.029944
635,2.48047,ecg,-0.05237
636,2.48438,ecg,-0.028488
637,2.48828,ecg,-0.069623
638,2.49219,ecg,-0.010409
639,2.49609,ecg,0.051552
640,2.5,ecg,0.01118
641,2.50391,ecg,0.044214
642,2.50781,ecg,-0.05131
643,2.51172,ecg,-0.044161
644,2.51562,ecg,-0.023277
645,2.51953,ecg,0.028629
646,2.52344,ecg,0.017821
647,2.52734,ecg,-0.000764
648,2.53125,ecg,0.031131
649,2.53516,ecg,-0.00757
650,2.53906,ecg,-0.001076
651,2.54297,ecg,0.065242
652,2.54688,ecg,-0.029313
653,2.55078,ecg,0.009134
654,2.55469,ecg,0.080597
655,2.55859,ecg,0.005095
656,2.5625,ecg,0.035328
657,2.56641,ecg,-0.030334
658,2.57031,ecg,0.097826
659,2.57422,ecg,-0.112482
660,2.57812,ecg,-0.056716
661,2.58203,ecg,-0.052692
662,2.58594,ecg,0.08099
663,2.58984,ecg,0.017624
664,2.59375,ecg,-0.013116
665,2.59766,ecg,-0.064088
666,2.60156,ecg,0.018206
667,2.60547,ecg,0.005702
668,2.60938,ecg,-0.034648
669,2.61328,ecg,-0.074576
670,2.61719,ecg,-0.055138
671,2.62109,ecg,0.010671
672,2.625,ecg,0.015551
673,2.62891,ecg,0.003657
674,2.63281,ecg,-0.007579
675,2.63672,ecg,-0.088437
676,2.64062,ecg,0.002439
677,2.64453,ecg,-0.051627
678,2.64844,ecg,0.002089
679,2.65234,ecg,0.023253
680,2.65625,ecg,-0.033789
681,2.66016,ecg,-0.051154
682,2.66406,ecg,0.049681
683,2.66797,ecg,0.01759
684,2.67188,ecg,-0.031831
685,2.67578,ecg,-0.150016
686,2.67969,ecg,-0.002456
687,2.68359,ecg,0.031457
688,2.6875,ecg,0.056078
689,2.69141,ecg,-0.033893
690,2.69531,ecg,-0.032152
691,2.69922,ecg,-0.022145
692,2.70312,ecg,0.041896
693,2.70703,ecg,-0.010038
694,2.71094,ecg,0.070306
695,2.71484,ecg,0.05971
696,2.71875,ecg,0.145802
697,2.72266,ecg,0.070197
698,2.72656,ecg,0.166739
699,2.73047,ecg,0.107542
700,2.73438,ecg,0.094795
701,2.73828,ecg,0.102238
702,2.74219,ecg,0.105889
703,2.74609,ecg,-0.00529
704,2.75,ecg,0.266443
705,2.75391,ecg,0.485741
706,2.75781,ecg,0.740105
707,2.76172,ecg,1.039433
708,2.76562,ecg,0.978666
709,2.76953,ecg,0.819511
710,2.77344,ecg,0.428194
711,2.77734,ecg,0.172929
712,2.78125,ecg,0.140792
713,2.78516,ecg,0.240988
714,2.78906,ecg,0.202174
715,2.79297,ecg,0.250204
716,2.79688,ecg,0.209331
717,2.80078,ecg,0.181796
718,2.80469,ecg,0.236756
719,2.80859,ecg,0.308042
720,2.8125,ecg,0.112621
721,2.81641,ecg,0.145719
722,2.82031,ecg,0.037047
723,2.82422,ecg,0.005413
724,2.82812,ecg,0.043712
725,2.83203,ecg,-0.062137
726,2.83594,ecg,-0.02047
727,2.83984,ecg,0.066287
728,2.84375,ecg,-0.004423
729,2.84766,ecg,-0.061962
730,2.85156,ecg,-0.065813
731,2.85547,ecg,-0.100732
732,2.85938,ecg,0.038665
733,2.86328,ecg,-0.037306
734,2.86719,ecg,0.052534
735,2.87109,ecg,0.043351
736,2.875,ecg,-0.033001
737,2.87891,ecg,-0.026398
738,2.88281,ecg,0.038932
739,2.88672,ecg,0.007471
740,2.89062,ecg,0.013391
741,2.89453,ecg,-0.082355
742,2.89844,ecg,0.044886
743,2.90234,ecg,-0.043766
744,2.90625,ecg,-0.113475
745,2.91016,ecg,-0.030846
746,2.91406,ecg,0.0211
747,2.91797,ecg,0.104856
748,2.92188,ecg,-0.018641
749,2.92578,ecg,-0.066489
750,2.92969,ecg,0.106174
751,2.93359,ecg,0.008012
752,2.9375,ecg,-0.013059
753,2.94141,ecg,-0.053799
754,2.94531,ecg,-0.050199
755,2.94922,ecg,0.073934
756,2.95312,ecg,-0.013535
757,2.95703,ecg,-0.02689
758,2.96094,ecg,-0.025496
759,2.96484,ecg,0.078393
760,2.96875,ecg,-0.029471
761,2.97266,ecg,0.031408
762,2.97656,ecg,0.013307
763,2.98047,ecg,0.011963
764,2.98438,ecg,-0.043863
765,2.98828,ecg,0.032928
766,2.99219,ecg,0.080432
767,2.99609,ecg,-0.002609
768,3.0,ecg,-0.045987
769,3.00391,ecg,-0.064569
770,3.00781,ecg,0.009536
771,3.01172,ecg,-0.013599
772,3.01562,ecg,-0.005219
773,3.01953,ecg,0.000591
774,3.02344,ecg,-0.073781
775,3.02734,ecg,0.039074
776,3.03125,ecg,0.011716
777,3.03516,ecg,-0.003731
778,3.03906,ecg,0.011593
779,3.04297,ecg,0.046307
780,3.04688,ecg,0.002671
781,3.05078,ecg,-0.042512
782,3.05469,ecg,0.058312
783,3.05859,ecg,-0.021666
784,3.0625,ecg,-0.036274
785,3.06641,ecg,-0.0781
786,3.07031,ecg,0.000396
787,3.07422,ecg,-0.052382
788,3.07812,ecg,-0.025957
789,3.08203,ecg,0.022464
790,3.08594,ecg,0.001663
791,3.08984,ecg,0.050814
792,3.09375,ecg,0.015257
793,3.09766,ecg,-0.020195
794,3.10156,ecg,-0.016485
795,3.10547,ecg,-0.025369
796,3.10938,ecg,0.032319
797,3.11328,ecg,0.001073
798,3.11719,ecg,-0.020546
799,3.12109,ecg,0.042246
800,3.125,ecg,0.004814
801,3.12891,ecg,-0.023277
802,3.13281,ecg,-0.07562
803,3.13672,ecg,0.021874
804,3.14062,ecg,0.011935
805,3.14453,ecg,0.002567
806,3.14844,ecg,-0.021703
807,3.15234,ecg,-0.041674
808,3.15625,ecg,-0.011335
809,3.16016,ecg,0.011571
810,3.16406,ecg,-0.006393
811,3.16797,ecg,-0.007236
812,3.17188,ecg,-0.023409
813,3.17578,ecg,0.016945
814,3.17969,ecg,0.011681
815,3.18359,ecg,-0.037621
816,3.1875,ecg,0.038013
817,3.19141,ecg,0.039568
818,3.19531,ecg,0.04068
819,3.19922,ecg,-0.006532
820,3.20312,ecg,-0.009708
821,3.20703,ecg,-0.057959
822,3.21094,ecg,0.037733
823,3.21484,ecg,-0.10679
824,3.21875,ecg,-0.019548
825,3.22266,ecg,-0.016992
826,3.22656,ecg,0.042811
827,3.23047,ecg,-3.1e-05
828,3.23438,ecg,-0.048223
829,3.23828,ecg,-0.071338
830,3.24219,ecg,-0.036457
831,3.24609,ecg,0.00533
832,3.25,ecg,0.002752
833,3.25391,ecg,-0.009881
834,3.25781,ecg,-0.034216
835,3.26172,ecg,-0.010507
836,3.26562,ecg,0.049888
837,3.26953,ecg,-0.055021
838,3.27344,ecg,0.001682
839,3.27734,ecg,0.080928
840,3.28125,ecg,0.027716
841,3.28516,ecg,-0.022797
842,3.28906,ecg,0.033049
843,3.29297,ecg,-0.037601
844,3.29688,ecg,0.000352
845,3.30078,ecg,0.077702
846,3.30469,ecg,0.094707
847,3.30859,ecg,-0.085431
848,3.3125,ecg,0.035003
849,3.31641,ecg,0.097431
