sample_index,time_sec,channel,value
306,1.19531,ecg,-0.02032
307,1.19922,ecg,-0.023077
308,1.20312,ecg,-0.00116
309,1.20703,ecg,0.095598
310,1.21094,ecg,0.013842
311,1.21484,ecg,-0.090062
312,1.21875,ecg,0.059756
313,1.22266,ecg,-0.037806
314,1.22656,ecg,-0.052528
315,1.23047,ecg,0.032737
316,1.23438,ecg,0.002721
317,1.23828,ecg,-0.044438
318,1.24219,ecg,0.01882
319,1.24609,ecg,0.009894
320,1.25,ecg,0.019144
321,1.25391,ecg,0.052388
322,1.25781,ecg,-0.029318
323,1.26172,ecg,0.076865
324,1.26562,ecg,0.02542
325,1.26953,ecg,-0.013673
326,1.27344,ecg,0.026024
327,1.27734,ecg,0.036025
328,1.28125,ecg,-0.033768
329,1.28516,ecg,0.003198
330,1.28906,ecg,-0.070129
331,1.29297,ecg,0.034912
332,1.29688,ecg,0.009441
333,1.30078,ecg,0.037159
334,1.30469,ecg,-0.022036
335,1.30859,ecg,-0.000274
336,1.3125,ecg,0.000128
337,1.31641,ecg,0.015454
338,1.32031,ecg,0.117956
339,1.32422,ecg,-0.028952
340,1.32812,ecg,0.025958
341,1.33203,ecg,0.022638
342,1.33594,ecg,0.020632
343,1.33984,ecg,0.004387
344,1.34375,ecg,0.008267
345,1.34766,ecg,-0.034346
346,1.35156,ecg,0.001996
347,1.35547,ecg,0.003234
348,1.35938,ecg,-0.073826
349,1.36328,ecg,-0.041174
350,1.36719,ecg,0.035309
351,1.37109,ecg,0.003141
352,1.375,ecg,-0.116483
353,1.37891,ecg,-0.065835
354,1.38281,ecg,0.016035
355,1.38672,ecg,-0.008257
356,1.39062,ecg,-0.012082
357,1.39453,ecg,-0.058068
358,1.39844,ecg,-0.025707
359,1.40234,ecg,0.082212
360,1.40625,ecg,0.073859
361,1.41016,ecg,-0.007622
362,1.41406,ecg,-0.021085
363,1.41797,ecg,0.027207
364,1.42188,ecg,-0.025688
365,1.42578,ecg,0.128797
366,1.42969,ecg,0.052512
367,1.43359,ecg,-0.001982
368,1.4375,ecg,0.038303
369,1.44141,ecg,0.015001
370,1.44531,ecg,-0.048949
371,1.44922,ecg,-0.001472
372,1.45312,ecg,-0.052538
373,1.45703,ecg,0.10215
374,1.46094,ecg,0.046848
375,1.46484,ecg,0.10434
376,1.46875,ecg,0.205478
377,1.47266,ecg,0.193221
378,1.47656,ecg,0.160962
379,1.48047,ecg,0.069994
380,1.48438,ecg,0.102787
381,1.48828,ecg,0.071403
382,1.49219,ecg,-0.048276
383,1.49609,ecg,0.056491
384,1.5,ecg,0.274825
385,1.50391,ecg,0.403549
386,1.50781,ecg,0.728321
387,1.51172,ecg,0.930953
388,1.51562,ecg,0.972764
389,1.51953,ecg,0.798163
390,1.52344,ecg,0.477556
391,1.52734,ecg,0.182701
392,1.53125,ecg,0.1558
393,1.53516,ecg,0.073559
394,1.53906,ecg,0.174526
395,1.54297,ecg,0.153519
396,1.54688,ecg,0.26151
397,1.55078,ecg,0.255229
398,1.55469,ecg,0.261233
399,1.55859,ecg,0.244395
400,1.5625,ecg,0.233528
401,1.56641,ecg,0.104623
402,1.57031,ecg,0.148627
403,1.57422,ecg,0.013771
404,1.57812,ecg,0.074733
405,1.58203,ecg,0.033617
406,1.58594,ecg,0.049493
407,1.58984,ecg,0.014176
408,1.59375,ecg,-0.003755
409,1.59766,ecg,-0.01839
410,1.60156,ecg,0.040081
411,1.60547,ecg,0.071902
412,1.60938,ecg,-0.050279
413,1.61328,ecg,0.004708
414,1.61719,ecg,-0.049668
415,1.62109,ecg,-0.03913
416,1.625,ecg,-0.020684
417,1.62891,ecg,-0.063288
418,1.63281,ecg,-0.011631
419,1.63672,ecg,0.037299
420,1.64062,ecg,-0.016838
421,1.64453,ecg,-0.067133
422,1.64844,ecg,-0.054297
423,1.65234,ecg,0.005348
424,1.65625,ecg,0.019174
425,1.66016,ecg,0.002424
426,1.66406,ecg,-0.011027
427,1.66797,ecg,-0.018351
428,1.67188,ecg,0.043167
429,1.67578,ecg,-0.009401
430,1.67969,ecg,-0.064128
431,1.68359,ecg,-0.045973
432,1.6875,ecg,-0.06865
433,1.69141,ecg,-0.08076
434,1.69531,ecg,-0.005007
435,1.69922,ecg,0.042083
436,1.70312,ecg,0.003816
437,1.70703,ecg,-0.015592
438,1.71094,ecg,-0.05864
439,1.71484,ecg,0.026456
440,1.71875,ecg,0.05526
441,1.72266,ecg,-0.018807
442,1.72656,ecg,-0.049545
443,1.73047,ecg,-0.046563
444,1.73438,ecg,-0.077994
445,1.73828,ecg,0.016087
446,1.74219,ecg,-0.01855
447,1.74609,ecg,-0.009524
448,1.75,ecg,0.046715
449,1.75391,ecg,-0.109086
450,1.75781,ecg,0.014936
451,1.76172,ecg,-0.081442
452,1.76562,ecg,-0.157227
453,1.76953,ecg,-0.025155
454,1.77344,ecg,0.000228
455,1.77734,ecg,0.015488
456,1.78125,ecg,-0.041308
457,1.78516,ecg,-0.088649
458,1.78906,ecg,0.030922
459,1.79297,ecg,-0.019095
460,1.79688,ecg,-0.043439
461,1.80078,ecg,-0.001968
462,1.80469,ecg,0.072489
463,1.80859,ecg,-0.008776
464,1.8125,ecg,0.007754
465,1.81641,ecg,-0.017259
466,1.82031,ecg,0.026193
467,1.82422,ecg,0.000221
468,1.82812,ecg,0.00079
469,1.83203,ecg,0.041693
470,1.83594,ecg,0.092261
471,1.83984,ecg,-0.034943
472,1.84375,ecg,-0.029412
473,1.84766,ecg,0.055443
474,1.85156,ecg,0.068616
475,1.85547,ecg,-0.001381
476,1.85938,ecg,-0.027179
477,1.86328,ecg,-0.018677
478,1.86719,ecg,-0.008503
479,1.87109,ecg,-0.047049
480,1.875,ecg,0.060278
481,1.87891,ecg,0.02663
482,1.88281,ecg,0.0119
483,1.88672,ecg,0.029251
484,1.89062,ecg,0.03208
485,1.89453,ecg,0.052581
486,1.89844,ecg,0.027296
487,1.90234,ecg,0.027246
488,1.90625,ecg,0.002294
489,1.91016,ecg,0.042418
490,1.91406,ecg,0.095833
491,1.91797,ecg,0.025735
492,1.92188,ecg,0.031528
493,1.92578,ecg,0.049581
494,1.92969,ecg,-0.003057
495,1.93359,ecg,-0.003502
496,1.9375,ecg,0.062449
497,1.94141,ecg,0.046748
498,1.94531,ecg,0.008733
499,1.94922,ecg,-0.019284
500,1.95312,ecg,0.034471
501,1.95703,ecg,-0.032517
502,1.96094,ecg,-0.011735
503,1.96484,ecg,-0.049668
504,1.96875,ecg,-0.01736
505,1.97266,ecg,-0.05453
506,1.97656,ecg,0.038174
507,1.98047,ecg,-0.06875
508,1.98438,ecg,0.037209
509,1.98828,ecg,0.111016
510,1.99219,ecg,0.007342
511,1.99609,ecg,0.030142
512,2.0,ecg,-0.013367
513,2.00391,ecg,0.103856
514,2.00781,ecg,0.024066
515,2.01172,ecg,0.012171
516,2.01562,ecg,0.113413
517,2.01953,ecg,-0.007189
518,2.02344,ecg,-0.098509
519,2.02734,ecg,-0.021209
520,2.03125,ecg,0.050946
521,2.03516,ecg,0.007461
522,2.03906,ecg,0.059113
523,2.04297,ecg,0.03262
524,2.04688,ecg,-0.029843
525,2.05078,ecg,0.038181
526,2.05469,ecg,0.039682
527,2.05859,ecg,-0.073489
528,2.0625,ecg,-0.055462
529,2.06641,ecg,0.048762
530,2.07031,ecg,-0.005607
531,2.07422,ecg,-0.04076
532,2.07812,ecg,0.031846
533,2.08203,ecg,-0.043205
534,2.08594,ecg,0.012893
535,2.08984,ecg,0.036504
536,2.09375,ecg,0.016522
537,2.09766,ecg,-0.007373
538,2.10156,ecg,0.034477
539,2.10547,ecg,-0.025807
540,2.10938,ecg,0.007785
541,2.11328,ecg,0.0084
542,2.11719,ecg,-0.042233
543,2.12109,ecg,0.048208
544,2.125,ecg,-0.009729
545,2.12891,ecg,-0.014201
546,2.13281,ecg,-0.041341
547,2.13672,ecg,0.063696
548,2.14062,ecg,0.087508
549,2.14453,ecg,-0.078495
550,2.14844,ecg,0.014498
551,2.15234,ecg,0.0164
552,2.15625,ecg,-0.030254
553,2.16016,ecg,-0.006176
554,2.16406,ecg,0.07897
555,2.16797,ecg,0.013928
556,2.17188,ecg,-0.040743
557,2.17578,ecg,0.000127
558,2.17969,ecg,0.049851
559,2.18359,ecg,0.037416
560,2.1875,ecg,0.149908
561,2.19141,ecg,0.153042
562,2.19531,ecg,0.099702
563,2.19922,ecg,0.152971
564,2.20312,ecg,0.112884
565,2.20703,ecg,0.158049
566,2.21094,ecg,0.204245
567,2.21484,ecg,0.165263
568,2.21875,ecg,0.067448
569,2.22266,ecg,0.046536
570,2.22656,ecg,0.153717
571,2.23047,ecg,0.31063
572,2.23438,ecg,0.414074
573,2.23828,ecg,0.732556
574,2.24219,ecg,0.941144
575,2.24609,ecg,0.981539
576,2.25,ecg,0.731894
577,2.25391,ecg,0.469141
578,2.25781,ecg,0.188061
579,2.26172,ecg,0.052898
580,2.26562,ecg,0.191922
581,2.26953,ecg,0.024979
582,2.27344,ecg,0.153771
583,2.27734,ecg,0.216754
584,2.28125,ecg,0.275275
585,2.28516,ecg,0.225078
586,2.28906,ecg,0.237331
587,2.29297,ecg,0.201437
588,2.29688,ecg,0.247515
589,2.30078,ecg,0.183521
590,2.30469,ecg,-0.010491
591,2.30859,ecg,0.01327
592,2.3125,ecg,-0.005955
593,2.31641,ecg,-0.045908
594,2.32031,ecg,0.002689
595,2.32422,ecg,0.110067
596,2.32812,ecg,-0.007755
597,2.33203,ecg,-0.002977
598,2.33594,ecg,0.040914
599,2.33984,ecg,0.049783
600,2.34375,ecg,0.056601
601,2.34766,ecg,0.03221
602,2.35156,ecg,0.035902
603,2.35547,ecg,0.117219
604,2.35938,ecg,-0.056337
605,2.36328,ecg,0.038094
606,2.36719,ecg,0.000837
607,2.37109,ecg,0.094059
608,2.375,ecg,0.0213
609,2.37891,ecg,-0.03199
610,2.38281,ecg,-0.007433
611,2.38672,ecg,0.040406
612,2.39062,ecg,0.020831
613,2.39453,ecg,-0.032469
614,2.39844,ecg,0.089871
615,2.40234,ecg,-0.039161
616,2.40625,ecg,0.027955
617,2.41016,ecg,-0.00571
618,2.41406,ecg,0.022391
619,2.41797,ecg,0.059719
620,2.42188,ecg,0.122677
621,2.42578,ecg,4.3e-05
622,2.42969,ecg,0.055404
623,2.43359,ecg,0.017859
624,2.4375,ecg,-0.006823
625,2.44141,ecg,-0.059508
626,2.44531,ecg,-0.019562
627,2.44922,ecg,-0.003735
628,2.45312,ecg,0.009721
629,2.45703,ecg,0.026224
630,2.46094,ecg,0.00291
631,2.46484,ecg,0.066433
632,2.46875,ecg,0.001254
633,2.47266,ecg,0.024001
634,2.47656,ecg,0.05082
635,2.48047,ecg,-0.036832
636,2.48438,ecg,-0.024711
637,2.48828,ecg,0.062921
638,2.49219,ecg,0.026294
639,2.49609,ecg,0.031583
640,2.5,ecg,-0.047636
641,2.50391,ecg,-0.026202
642,2.50781,ecg,0.019841
643,2.51172,ecg,-0.018403
644,2.51562,ecg,0.027535
645,2.51953,ecg,0.061606
646,2.52344,ecg,0.002423
647,2.52734,ecg,-0.000675
648,2.53125,ecg,-0.018007
649,2.53516,ecg,-0.073276
650,2.53906,ecg,0.017005
651,2.54297,ecg,-0.063793
652,2.54688,ecg,-0.006952
653,2.55078,ecg,0.0397
654,2.55469,ecg,-0.043089
655,2.55859,ecg,-0.030686
656,2.5625,ecg,-0.006659
657,2.56641,ecg,-0.031781
658,2.57031,ecg,-0.029985
659,2.57422,ecg,-0.001984
660,2.57812,ecg,-0.025745
661,2.58203,ecg,0.050267
662,2.58594,ecg,0.039466
663,2.58984,ecg,-0.067811
664,2.59375,ecg,-0.040772
665,2.59766,ecg,0.005239
666,2.60156,ecg,0.021335
667,2.60547,ecg,-0.016298
668,2.60938,ecg,0.016279
669,2.61328,ecg,-0.000645
670,2.61719,ecg,-0.050273
671,2.62109,ecg,0.01846
672,2.625,ecg,-0.063542
673,2.62891,ecg,0.049281
674,2.63281,ecg,-0.015787
675,2.63672,ecg,-0.000567
676,2.64062,ecg,0.091812
677,2.64453,ecg,0.030469
678,2.64844,ecg,0.042355
679,2.65234,ecg,-0.068094
680,2.65625,ecg,-0.043405
681,2.66016,ecg,-0.026921
682,2.66406,ecg,0.001161
683,2.66797,ecg,-0.001133
684,2.67188,ecg,0.004678
685,2.67578,ecg,0.126961
686,2.67969,ecg,-0.051872
687,2.68359,ecg,0.024082
688,2.6875,ecg,-0.010746
689,2.69141,ecg,0.038912
690,2.69531,ecg,0.025348
691,2.69922,ecg,-0.051912
692,2.70312,ecg,0.011309
693,2.70703,ecg,-0.065963
694,2.71094,ecg,0.034841
695,2.71484,ecg,-0.032803
696,2.71875,ecg,-0.036464
697,2.72266,ecg,-0.061917
698,2.72656,ecg,-0.114383
699,2.73047,ecg,-0.036604
700,2.73438,ecg,0.014897
701,2.73828,ecg,-0.111846
702,2.74219,ecg,0.04573
703,2.74609,ecg,-0.050341
704,2.75,ecg,0.07406
705,2.75391,ecg,-0.028647
706,2.75781,ecg,0.045035
707,2.76172,ecg,-0.025837
708,2.76562,ecg,-0.075454
709,2.76953,ecg,0.019388
710,2.77344,ecg,-0.120627
711,2.77734,ecg,-0.080051
712,2.78125,ecg,0.00674
713,2.78516,ecg,-0.025025
714,2.78906,ecg,0.020416
715,2.79297,ecg,-0.011503
716,2.79688,ecg,0.034552
717,2.80078,ecg,0.056497
718,2.80469,ecg,0.049969
719,2.80859,ecg,0.013759
720,2.8125,ecg,-0.073229
721,2.81641,ecg,0.023237
722,2.82031,ecg,-0.046889
723,2.82422,ecg,0.048118
724,2.82812,ecg,0.01882
725,2.83203,ecg,-0.052107
726,2.83594,ecg,-0.02698
727,2.83984,ecg,0.022175
728,2.84375,ecg,-0.136572
729,2.84766,ecg,-0.048776
730,2.85156,ecg,-0.084137
731,2.85547,ecg,-0.022268
732,2.85938,ecg,-0.003037
733,2.86328,ecg,0.068855
734,2.86719,ecg,-0.010204
735,2.87109,ecg,-0.002171
736,2.875,ecg,-0.020015
737,2.87891,ecg,0.042369
738,2.88281,ecg,-0.010965
739,2.88672,ecg,0.046905
740,2.89062,ecg,-0.015732
741,2.89453,ecg,0.066517
742,2.89844,ecg,0.019798
743,2.90234,ecg,0.054642
744,2.90625,ecg,-0.023941
745,2.91016,ecg,-0.114014
746,2.91406,ecg,-0.032778
747,2.91797,ecg,0.077802
748,2.92188,ecg,0.150071
749,2.92578,ecg,0.08649
750,2.92969,ecg,0.192118
751,2.93359,ecg,0.165766
752,2.9375,ecg,0.155867
753,2.94141,ecg,0.197088
754,2.94531,ecg,0.075796
755,2.94922,ecg,0.069263
756,2.95312,ecg,0.130945
757,2.95703,ecg,0.083527
758,2.96094,ecg,0.214695
759,2.96484,ecg,0.537277
760,2.96875,ecg,0.767598
761,2.97266,ecg,1.059882
762,2.97656,ecg,0.963019
763,2.98047,ecg,0.789865
764,2.98438,ecg,0.634054
765,2.98828,ecg,0.119973
766,2.99219,ecg,0.001308
767,2.99609,ecg,0.193696
768,3.0,ecg,0.269378
769,3.00391,ecg,0.155414
770,3.00781,ecg,0.218497
771,3.01172,ecg,0.281952
772,3.01562,ecg,0.284378
773,3.01953,ecg,0.296247
774,3.02344,ecg,0.16517
775,3.02734,ecg,0.144855
776,3.03125,ecg,0.085953
777,3.03516,ecg,-0.006247
778,3.03906,ecg,0.051095
779,3.04297,ecg,0.048202
780,3.04688,ecg,-0.036326
781,3.05078,ecg,0.08466
782,3.05469,ecg,-0.011148
783,3.05859,ecg,0.03336
784,3.0625,ecg,0.031104
785,3.06641,ecg,0.100638
786,3.07031,ecg,-0.027697
787,3.07422,ecg,0.077564
788,3.07812,ecg,0.024768
789,3.08203,ecg,0.01346
790,3.08594,ecg,-0.126673
791,3.08984,ecg,0.019238
792,3.09375,ecg,-0.010505
793,3.09766,ecg,-0.01474
794,3.10156,ecg,0.022174
795,3.10547,ecg,-0.012886
796,3.10938,ecg,0.052359
797,3.11328,ecg,-0.082052
798,3.11719,ecg,-0.044351
799,3.12109,ecg,-0.047812
800,3.125,ecg,0.009299
801,3.12891,ecg,0.000334
802,3.13281,ecg,-0.020498
803,3.13672,ecg,0.005127
804,3.14062,ecg,0.006643
805,3.14453,ecg,-0.001489
806,3.14844,ecg,0.091447
807,3.15234,ecg,-0.02851
808,3.15625,ecg,-0.029148
809,3.16016,ecg,0.041741
810,3.16406,ecg,-0.060422
811,3.16797,ecg,-0.020419
812,3.17188,ecg,0.065496
813,3.17578,ecg,-0.029945
814,3.17969,ecg,-0.05134
815,3.18359,ecg,-0.024565
816,3.1875,ecg,-0.057148
817,3.19141,ecg,-0.054505
818,3.19531,ecg,0.002805
819,3.19922,ecg,-0.026271
820,3.20312,ecg,0.004686
821,3.20703,ecg,-0.040123
822,3.21094,ecg,0.019079
823,3.21484,ecg,0.027494
824,3.21875,ecg,0.030679
825,3.22266,ecg,-0.044771
826,3.22656,ecg,0.020018
827,3.23047,ecg,-0.028246
828,3.23438,ecg,0.092448
829,3.23828,ecg,0.020994
830,3.24219,ecg,0.018966
831,3.24609,ecg,-0.048473
832,3.25,ecg,0.014007
833,3.25391,ecg,-0.026525
834,3.25781,ecg,0.067342
835,3.26172,ecg,-0.032485
836,3.26562,ecg,-0.0557
837,3.26953,ecg,0.000617
838,3.27344,ecg,0.083189
839,3.27734,ecg,0.11397
840,3.28125,ecg,-0.041681
841,3.28516,ecg,0.006842
842,3.28906,ecg,-0.031616
843,3.29297,ecg,0.027829
844,3.29688,ecg,0.006855
845,3.30078,ecg,-0.038182
846,3.30469,ecg,0.025275
847,3.30859,ecg,-0.080334
848,3.3125,ecg,0.002461
849,3.31641,ecg,-0.071568
850,3.32031,ecg,9e-06
851,3.32422,ecg,-0.066932
852,3.32812,ecg,-0.044656
