sample_index,time_sec,channel,value
72,0.281250,ecg,0.005432
73,0.285156,ecg,0.071912
74,0.289062,ecg,0.075166
75,0.292969,ecg,-0.010637
18,0.281250,ppg,0.500414
76,0.296875,ecg,0.016599
77,0.300781,ecg,0.036751
78,0.304688,ecg,-0.009643
79,0.308594,ecg,-0.088901
19,0.296875,ppg,0.387341
80,0.312500,ecg,0.032735
81,0.316406,ecg,0.044718
82,0.320312,ecg,0.020775
83,0.324219,ecg,-0.046177
20,0.312500,ppg,0.252463
84,0.328125,ecg,-0.009801
85,0.332031,ecg,-0.029538
86,0.335938,ecg,-0.014986
87,0.339844,ecg,0.064844
21,0.328125,ppg,0.163078
88,0.343750,ecg,0.076479
89,0.347656,ecg,0.033471
90,0.351562,ecg,0.027437
91,0.355469,ecg,0.033831
22,0.343750,ppg,0.113528
92,0.359375,ecg,-0.000612
93,0.363281,ecg,-0.003783
94,0.367188,ecg,-0.033682
95,0.371094,ecg,-0.002793
23,0.359375,ppg,0.097517
96,0.375000,ecg,0.112997
97,0.378906,ecg,0.043452
98,0.382812,ecg,-0.017106
99,0.386719,ecg,-0.023596
24,0.375000,ppg,-0.054359
100,0.390625,ecg,-0.043224
101,0.394531,ecg,0.018719
102,0.398438,ecg,0.019577
103,0.402344,ecg,-0.072156
25,0.390625,ppg,-0.008203
104,0.406250,ecg,0.024317
105,0.410156,ecg,-0.028474
106,0.414062,ecg,0.071336
107,0.417969,ecg,0.007842
26,0.406250,ppg,-0.008458
108,0.421875,ecg,0.085887
109,0.425781,ecg,-0.022906
110,0.429688,ecg,-0.014399
111,0.433594,ecg,0.014990
27,0.421875,ppg,-0.022372
112,0.437500,ecg,0.052797
113,0.441406,ecg,0.028294
114,0.445312,ecg,-0.061676
115,0.449219,ecg,0.009145
28,0.437500,ppg,0.045059
116,0.453125,ecg,0.001112
117,0.457031,ecg,-0.021453
118,0.460938,ecg,-0.032405
119,0.464844,ecg,0.087379
29,0.453125,ppg,-0.004867
120,0.468750,ecg,-0.019519
121,0.472656,ecg,-0.042296
122,0.476562,ecg,0.031856
123,0.480469,ecg,0.006531
30,0.468750,ppg,-0.051032
124,0.484375,ecg,-0.003791
125,0.488281,ecg,0.039065
126,0.492188,ecg,0.024431
127,0.496094,ecg,0.018110
31,0.484375,ppg,-0.010288
128,0.500000,ecg,0.048210
129,0.503906,ecg,0.014182
130,0.507812,ecg,-0.030846
131,0.511719,ecg,-0.018114
32,0.500000,ppg,-0.009755
132,0.515625,ecg,-0.026049
133,0.519531,ecg,0.010486
134,0.523438,ecg,-0.053899
135,0.527344,ecg,-0.091621
33,0.515625,ppg,-0.030445
136,0.531250,ecg,0.004408
137,0.535156,ecg,-0.066826
138,0.539062,ecg,-0.097599
139,0.542969,ecg,0.018667
34,0.531250,ppg,-0.003771
140,0.546875,ecg,-0.035553
141,0.550781,ecg,0.024806
142,0.554688,ecg,-0.026543
143,0.558594,ecg,-0.056098
35,0.546875,ppg,0.007692
144,0.562500,ecg,-0.062176
145,0.566406,ecg,-0.025746
146,0.570312,ecg,-0.013669
147,0.574219,ecg,-0.041173
36,0.562500,ppg,-0.038520
148,0.578125,ecg,-0.014055
149,0.582031,ecg,-0.076805
150,0.585938,ecg,0.000724
151,0.589844,ecg,-0.089682
37,0.578125,ppg,0.011691
152,0.593750,ecg,-0.009693
153,0.597656,ecg,0.034865
154,0.601562,ecg,0.054597
155,0.605469,ecg,0.085719
38,0.593750,ppg,-0.061410
156,0.609375,ecg,-0.077814
157,0.613281,ecg,0.037936
158,0.617188,ecg,0.060314
159,0.621094,ecg,0.049028
39,0.609375,ppg,-0.035439
160,0.625000,ecg,-0.046466
161,0.628906,ecg,0.020590
162,0.632812,ecg,0.093003
163,0.636719,ecg,-0.074864
40,0.625000,ppg,-0.057585
164,0.640625,ecg,0.023817
165,0.644531,ecg,0.055615
166,0.648438,ecg,-0.034830
167,0.652344,ecg,0.029149
41,0.640625,ppg,0.009471
168,0.656250,ecg,-0.053545
169,0.660156,ecg,-0.040610
170,0.664062,ecg,-0.040854
171,0.667969,ecg,0.009615
42,0.656250,ppg,-0.005435
172,0.671875,ecg,-0.004549
173,0.675781,ecg,0.047706
174,0.679688,ecg,-0.047014
175,0.683594,ecg,-0.006564
43,0.671875,ppg,0.035665
176,0.687500,ecg,0.048054
177,0.691406,ecg,0.028039
178,0.695312,ecg,-0.066232
179,0.699219,ecg,0.033260
44,0.687500,ppg,-0.003996
180,0.703125,ecg,-0.023921
181,0.707031,ecg,0.019269
182,0.710938,ecg,0.015034
183,0.714844,ecg,0.060966
45,0.703125,ppg,-0.013661
184,0.718750,ecg,0.005828
185,0.722656,ecg,-0.092690
186,0.726562,ecg,-0.068493
187,0.730469,ecg,0.036558
46,0.718750,ppg,0.048725
188,0.734375,ecg,-0.012916
189,0.738281,ecg,0.056899
190,0.742188,ecg,0.013672
191,0.746094,ecg,-0.037453
47,0.734375,ppg,0.046879
192,0.750000,ecg,0.054120
193,0.753906,ecg,-0.040370
194,0.757812,ecg,-0.102632
195,0.761719,ecg,0.103190
48,0.750000,ppg,0.155830
196,0.765625,ecg,-0.095537
197,0.769531,ecg,0.031821
198,0.773438,ecg,0.046943
199,0.777344,ecg,0.007353
49,0.765625,ppg,0.233773
200,0.781250,ecg,-0.084170
201,0.785156,ecg,0.050751
202,0.789062,ecg,-0.072077
203,0.792969,ecg,-0.067181
50,0.781250,ppg,0.360437
204,0.796875,ecg,-0.018083
205,0.800781,ecg,0.039425
206,0.804688,ecg,0.015006
207,0.808594,ecg,0.040538
51,0.796875,ppg,0.521795
208,0.812500,ecg,-0.022182
209,0.816406,ecg,-0.008609
210,0.820312,ecg,-0.056857
211,0.824219,ecg,-0.015843
52,0.812500,ppg,0.672580
212,0.828125,ecg,0.029656
213,0.832031,ecg,-0.014991
214,0.835938,ecg,0.023773
215,0.839844,ecg,-0.028664
53,0.828125,ppg,0.806626
216,0.843750,ecg,-0.029620
217,0.847656,ecg,0.001958
218,0.851562,ecg,-0.009744
219,0.855469,ecg,0.029619
54,0.843750,ppg,0.869239
220,0.859375,ecg,0.008915
221,0.863281,ecg,0.087017
222,0.867188,ecg,-0.010975
223,0.871094,ecg,-0.011363
55,0.859375,ppg,0.882077
224,0.875000,ecg,-0.052007
225,0.878906,ecg,0.001139
226,0.882812,ecg,0.034141
227,0.886719,ecg,-0.037015
56,0.875000,ppg,0.820197
228,0.890625,ecg,-0.002484
229,0.894531,ecg,0.035928
230,0.898438,ecg,-0.006345
231,0.902344,ecg,0.022741
57,0.890625,ppg,0.742116
232,0.906250,ecg,0.124605
233,0.910156,ecg,0.110848
234,0.914062,ecg,0.152203
235,0.917969,ecg,0.206501
58,0.906250,ppg,0.656869
236,0.921875,ecg,0.205197
237,0.925781,ecg,0.115014
238,0.929688,ecg,0.079726
239,0.933594,ecg,0.090166
59,0.921875,ppg,0.512710
240,0.937500,ecg,0.042058
241,0.941406,ecg,-0.015434
242,0.945312,ecg,0.280033
243,0.949219,ecg,0.458801
60,0.937500,ppg,0.407635
244,0.953125,ecg,0.791659
245,0.957031,ecg,0.910587
246,0.960938,ecg,1.033643
247,0.964844,ecg,0.725426
61,0.953125,ppg,0.352612
248,0.968750,ecg,0.452450
249,0.972656,ecg,0.146194
250,0.976562,ecg,0.071212
251,0.980469,ecg,0.121284
62,0.968750,ppg,0.242014
252,0.984375,ecg,0.161217
253,0.988281,ecg,0.227570
254,0.992188,ecg,0.236043
255,0.996094,ecg,0.296844
63,0.984375,ppg,0.131137
256,1.000000,ecg,0.224647
257,1.003906,ecg,0.183225
258,1.007812,ecg,0.204689
259,1.011719,ecg,0.201904
64,1.000000,ppg,0.063648
260,1.015625,ecg,0.195006
261,1.019531,ecg,0.040696
262,1.023438,ecg,-0.088272
263,1.027344,ecg,0.018853
65,1.015625,ppg,0.014145
264,1.031250,ecg,0.073019
265,1.035156,ecg,0.003129
266,1.039062,ecg,-0.025802
267,1.042969,ecg,0.015458
66,1.031250,ppg,0.000466
268,1.046875,ecg,-0.025162
269,1.050781,ecg,0.031956
270,1.054688,ecg,-0.000650
271,1.058594,ecg,0.069650
67,1.046875,ppg,0.014885
272,1.062500,ecg,0.024975
273,1.066406,ecg,-0.036194
274,1.070312,ecg,0.030232
275,1.074219,ecg,0.046801
68,1.062500,ppg,0.014377
276,1.078125,ecg,-0.028423
277,1.082031,ecg,-0.021290
278,1.085938,ecg,-0.115259
279,1.089844,ecg,0.045170
69,1.078125,ppg,0.013154
280,1.093750,ecg,-0.029388
281,1.097656,ecg,-0.106117
282,1.101562,ecg,-0.088439
283,1.105469,ecg,-0.011148
70,1.093750,ppg,-0.046548
284,1.109375,ecg,0.038033
285,1.113281,ecg,-0.004453
286,1.117188,ecg,0.023589
287,1.121094,ecg,-0.055075
71,1.109375,ppg,-0.004046
288,1.125000,ecg,-0.067068
289,1.128906,ecg,0.044286
290,1.132812,ecg,0.024607
291,1.136719,ecg,-0.001525
72,1.125000,ppg,0.045133
292,1.140625,ecg,0.064105
293,1.144531,ecg,-0.047560
294,1.148438,ecg,-0.021013
295,1.152344,ecg,0.051319
73,1.140625,ppg,-0.021122
296,1.156250,ecg,0.091890
297,1.160156,ecg,0.000421
298,1.164062,ecg,0.083976
299,1.167969,ecg,-0.030126
74,1.156250,ppg,-0.032692
300,1.171875,ecg,0.016487
301,1.175781,ecg,-0.008691
302,1.179688,ecg,-0.079412
303,1.183594,ecg,0.012899
75,1.171875,ppg,0.029815
304,1.187500,ecg,0.046637
305,1.191406,ecg,-0.007413
306,1.195312,ecg,-0.003523
307,1.199219,ecg,0.069646
76,1.187500,ppg,-0.018618
308,1.203125,ecg,-0.062486
309,1.207031,ecg,-0.074879
310,1.210938,ecg,-0.032702
311,1.214844,ecg,-0.059831
77,1.203125,ppg,0.020329
312,1.218750,ecg,0.067314
313,1.222656,ecg,0.015484
314,1.226562,ecg,-0.043205
315,1.230469,ecg,-0.030724
78,1.218750,ppg,0.013801
316,1.234375,ecg,0.143053
317,1.238281,ecg,-0.030505
318,1.242188,ecg,-0.038101
319,1.246094,ecg,0.015215
79,1.234375,ppg,-0.000416
320,1.250000,ecg,0.031913
321,1.253906,ecg,0.011084
322,1.257812,ecg,-0.045431
323,1.261719,ecg,-0.057959
80,1.250000,ppg,0.028582
324,1.265625,ecg,0.029807
325,1.269531,ecg,-0.002710
326,1.273438,ecg,-0.082072
327,1.277344,ecg,0.058550
81,1.265625,ppg,-0.010459
328,1.281250,ecg,0.038766
329,1.285156,ecg,-0.012048
330,1.289062,ecg,-0.013013
331,1.292969,ecg,0.011573
82,1.281250,ppg,-0.000137
332,1.296875,ecg,-0.034350
333,1.300781,ecg,-0.067416
334,1.304688,ecg,0.016126
335,1.308594,ecg,-0.071954
83,1.296875,ppg,-0.003212
336,1.312500,ecg,0.019536
337,1.316406,ecg,-0.072060
338,1.320312,ecg,-0.004960
339,1.324219,ecg,-0.006782
84,1.312500,ppg,-0.000498
340,1.328125,ecg,0.089131
341,1.332031,ecg,-0.053219
342,1.335938,ecg,-0.070747
343,1.339844,ecg,-0.032309
85,1.328125,ppg,-0.009656
344,1.343750,ecg,-0.056187
345,1.347656,ecg,-0.029488
346,1.351562,ecg,0.021040
347,1.355469,ecg,0.038599
86,1.343750,ppg,0.008371
348,1.359375,ecg,0.082978
349,1.363281,ecg,-0.036834
350,1.367188,ecg,0.131927
351,1.371094,ecg,0.099109
87,1.359375,ppg,0.010941
352,1.375000,ecg,-0.010176
353,1.378906,ecg,-0.114571
354,1.382812,ecg,-0.004156
355,1.386719,ecg,0.003625
88,1.375000,ppg,-0.055523
356,1.390625,ecg,-0.114962
357,1.394531,ecg,0.003692
358,1.398438,ecg,-0.010008
359,1.402344,ecg,-0.039286
89,1.390625,ppg,0.053299
360,1.406250,ecg,0.031331
361,1.410156,ecg,0.050267
362,1.414062,ecg,-0.024309
363,1.417969,ecg,0.011474
90,1.406250,ppg,-0.034857
364,1.421875,ecg,-0.032740
365,1.425781,ecg,-0.039330
366,1.429688,ecg,0.003975
367,1.433594,ecg,0.026171
91,1.421875,ppg,0.009455
368,1.437500,ecg,-0.028165
369,1.441406,ecg,-0.110683
370,1.445312,ecg,0.029289
371,1.449219,ecg,-0.079828
92,1.437500,ppg,-0.033363
372,1.453125,ecg,0.006100
373,1.457031,ecg,0.088951
374,1.460938,ecg,-0.000841
375,1.464844,ecg,-0.059488
93,1.453125,ppg,-0.009200
376,1.468750,ecg,-0.073059
377,1.472656,ecg,0.058523
378,1.476562,ecg,-0.000847
379,1.480469,ecg,0.026987
94,1.468750,ppg,-0.007272
380,1.484375,ecg,0.046315
381,1.488281,ecg,-0.002450
382,1.492188,ecg,-0.015430
383,1.496094,ecg,-0.047367
95,1.484375,ppg,0.009108
384,1.500000,ecg,-0.154125
385,1.503906,ecg,-0.075900
386,1.507812,ecg,-0.003480
387,1.511719,ecg,-0.008763
96,1.500000,ppg,-0.028067
388,1.515625,ecg,0.020178
389,1.519531,ecg,-0.006334
390,1.523438,ecg,0.007968
391,1.527344,ecg,0.039390
97,1.515625,ppg,0.003876
392,1.531250,ecg,-0.044252
393,1.535156,ecg,-0.014358
394,1.539062,ecg,-0.080361
395,1.542969,ecg,0.048645
98,1.531250,ppg,-0.018059
396,1.546875,ecg,0.001921
397,1.550781,ecg,0.024491
398,1.554688,ecg,0.077124
399,1.558594,ecg,0.053977
99,1.546875,ppg,0.071086
400,1.562500,ecg,-0.003000
401,1.566406,ecg,0.039384
402,1.570312,ecg,-0.071585
403,1.574219,ecg,0.021695
100,1.562500,ppg,-0.012262
404,1.578125,ecg,0.006946
405,1.582031,ecg,-0.080913
406,1.585938,ecg,0.066866
407,1.589844,ecg,-0.035204
101,1.578125,ppg,-0.017240
408,1.593750,ecg,0.034161
409,1.597656,ecg,-0.020997
410,1.601562,ecg,0.049677
411,1.605469,ecg,0.065613
102,1.593750,ppg,0.026916
412,1.609375,ecg,-0.041502
413,1.613281,ecg,-0.076520
414,1.617188,ecg,-0.006571
415,1.621094,ecg,0.042446
103,1.609375,ppg,0.047012
416,1.625000,ecg,-0.018566
417,1.628906,ecg,-0.030676
418,1.632812,ecg,0.024414
419,1.636719,ecg,-0.138076
104,1.625000,ppg,0.087458
420,1.640625,ecg,-0.033236
421,1.644531,ecg,-0.069190
422,1.648438,ecg,0.014741
423,1.652344,ecg,-0.036812
105,1.640625,ppg,0.169253
424,1.656250,ecg,-0.055758
425,1.660156,ecg,-0.017692
426,1.664062,ecg,-0.073420
427,1.667969,ecg,-0.000656
106,1.656250,ppg,0.261351
428,1.671875,ecg,-0.034119
429,1.675781,ecg,-0.018871
430,1.679688,ecg,-0.035857
431,1.683594,ecg,0.045613
107,1.671875,ppg,0.341070
432,1.687500,ecg,-0.005443
433,1.691406,ecg,0.026226
434,1.695312,ecg,0.023989
435,1.699219,ecg,-0.040308
108,1.687500,ppg,0.526020
436,1.703125,ecg,0.028499
437,1.707031,ecg,0.017455
438,1.710938,ecg,0.015682
439,1.714844,ecg,-0.019935
109,1.703125,ppg,0.615031
440,1.718750,ecg,-0.021342
441,1.722656,ecg,0.039278
442,1.726562,ecg,0.109098
443,1.730469,ecg,-0.041506
110,1.718750,ppg,0.735357
444,1.734375,ecg,0.026722
445,1.738281,ecg,-0.018313
446,1.742188,ecg,0.039243
447,1.746094,ecg,0.021916
111,1.734375,ppg,0.871661
448,1.750000,ecg,0.053006
449,1.753906,ecg,-0.139739
450,1.757812,ecg,-0.030054
451,1.761719,ecg,-0.049409
112,1.750000,ppg,0.836646
452,1.765625,ecg,-0.005399
453,1.769531,ecg,-0.036193
454,1.773438,ecg,-0.032049
455,1.777344,ecg,0.034093
113,1.765625,ppg,0.822873
456,1.781250,ecg,0.095096
457,1.785156,ecg,-0.141192
458,1.789062,ecg,-0.015523
459,1.792969,ecg,0.015603
114,1.781250,ppg,0.740982
460,1.796875,ecg,0.000237
461,1.800781,ecg,-0.017257
462,1.804688,ecg,-0.018976
463,1.808594,ecg,0.028817
115,1.796875,ppg,0.556255
464,1.812500,ecg,0.142246
465,1.816406,ecg,0.186163
466,1.820312,ecg,0.152765
467,1.824219,ecg,0.106122
116,1.812500,ppg,0.576306
468,1.828125,ecg,0.137160
469,1.832031,ecg,0.093995
470,1.835938,ecg,0.103231
471,1.839844,ecg,0.054613
117,1.828125,ppg,0.418520
472,1.843750,ecg,0.048470
473,1.847656,ecg,0.225799
474,1.851562,ecg,0.398863
475,1.855469,ecg,0.795840
118,1.843750,ppg,0.268477
476,1.859375,ecg,1.028350
477,1.863281,ecg,0.910308
478,1.867188,ecg,0.775892
479,1.871094,ecg,0.408270
119,1.859375,ppg,0.163759
480,1.875000,ecg,0.269849
481,1.878906,ecg,0.124765
482,1.882812,ecg,0.121265
483,1.886719,ecg,0.220232
120,1.875000,ppg,0.094317
484,1.890625,ecg,0.184090
485,1.894531,ecg,0.200875
486,1.898438,ecg,0.219618
487,1.902344,ecg,0.241012
121,1.890625,ppg,0.048169
488,1.906250,ecg,0.216855
489,1.910156,ecg,0.213362
490,1.914062,ecg,0.139732
491,1.917969,ecg,0.171009
122,1.906250,ppg,0.019065
492,1.921875,ecg,0.051048
493,1.925781,ecg,-0.024793
494,1.929688,ecg,-0.071359
495,1.933594,ecg,0.036194
123,1.921875,ppg,0.002478
496,1.937500,ecg,0.056928
497,1.941406,ecg,-0.008162
498,1.945312,ecg,-0.064326
499,1.949219,ecg,0.013338
124,1.937500,ppg,0.022881
500,1.953125,ecg,0.076233
501,1.957031,ecg,-0.093816
502,1.960938,ecg,0.023896
503,1.964844,ecg,-0.015682
125,1.953125,ppg,-0.017669
504,1.968750,ecg,-0.042784
505,1.972656,ecg,0.024910
506,1.976562,ecg,-0.064941
507,1.980469,ecg,0.014847
126,1.968750,ppg,-0.037446
508,1.984375,ecg,0.065663
509,1.988281,ecg,0.008834
510,1.992188,ecg,-0.043816
511,1.996094,ecg,-0.088965
127,1.984375,ppg,-0.013617
512,2.000000,ecg,-0.064098
513,2.003906,ecg,-0.092061
514,2.007812,ecg,0.079982
515,2.011719,ecg,-0.012474
128,2.000000,ppg,0.001275
516,2.015625,ecg,-0.052258
517,2.019531,ecg,-0.064910
518,2.023438,ecg,-0.053362
519,2.027344,ecg,-0.016792
129,2.015625,ppg,0.014096
520,2.031250,ecg,-0.064131
521,2.035156,ecg,0.083815
522,2.039062,ecg,-0.037369
523,2.042969,ecg,-0.039129
130,2.031250,ppg,0.048491
524,2.046875,ecg,0.015388
525,2.050781,ecg,0.072529
526,2.054688,ecg,0.066199
527,2.058594,ecg,-0.024391
131,2.046875,ppg,-0.026837
528,2.062500,ecg,0.012771
529,2.066406,ecg,0.007465
530,2.070312,ecg,0.026495
531,2.074219,ecg,0.012785
132,2.062500,ppg,-0.032429
532,2.078125,ecg,-0.047191
533,2.082031,ecg,-0.063010
534,2.085938,ecg,0.008783
535,2.089844,ecg,-0.059177
133,2.078125,ppg,-0.023032
536,2.093750,ecg,0.068161
537,2.097656,ecg,0.001996
538,2.101562,ecg,-0.051304
539,2.105469,ecg,-0.016082
134,2.093750,ppg,-0.071966
540,2.109375,ecg,-0.025365
541,2.113281,ecg,-0.006562
542,2.117188,ecg,0.047292
543,2.121094,ecg,-0.072221
135,2.109375,ppg,0.031515
544,2.125000,ecg,-0.093379
545,2.128906,ecg,0.016903
546,2.132812,ecg,-0.008864
547,2.136719,ecg,0.008161
136,2.125000,ppg,-0.012655
548,2.140625,ecg,0.022227
549,2.144531,ecg,-0.009052
550,2.148438,ecg,0.039984
551,2.152344,ecg,-0.044650
137,2.140625,ppg,-0.034176
552,2.156250,ecg,0.003219
553,2.160156,ecg,-0.041538
554,2.164062,ecg,-0.056495
555,2.167969,ecg,0.030772
138,2.156250,ppg,-0.018904
556,2.171875,ecg,0.028453
557,2.175781,ecg,-0.097099
558,2.179688,ecg,-0.056100
559,2.183594,ecg,0.014599
139,2.171875,ppg,-0.046026
560,2.187500,ecg,0.053512
561,2.191406,ecg,-0.033298
562,2.195312,ecg,-0.009191
563,2.199219,ecg,-0.070667
140,2.187500,ppg,-0.012815
564,2.203125,ecg,0.125541
565,2.207031,ecg,0.023756
566,2.210938,ecg,0.044731
567,2.214844,ecg,0.032901
141,2.203125,ppg,0.008056
568,2.218750,ecg,0.046662
569,2.222656,ecg,0.030404
570,2.226562,ecg,-0.016759
571,2.230469,ecg,0.037201
142,2.218750,ppg,0.033632
572,2.234375,ecg,0.003957
573,2.238281,ecg,0.064829
574,2.242188,ecg,-0.036777
575,2.246094,ecg,-0.027063
143,2.234375,ppg,0.037274
576,2.250000,ecg,0.033058
577,2.253906,ecg,0.063982
578,2.257812,ecg,0.007258
579,2.261719,ecg,-0.035626
144,2.250000,ppg,-0.048620
580,2.265625,ecg,-0.005948
581,2.269531,ecg,-0.024911
582,2.273438,ecg,0.094842
583,2.277344,ecg,0.044935
145,2.265625,ppg,0.040105
584,2.281250,ecg,0.063222
585,2.285156,ecg,0.015077
586,2.289062,ecg,-0.027756
587,2.292969,ecg,0.058663
146,2.281250,ppg,0.051591
588,2.296875,ecg,0.082697
589,2.300781,ecg,0.029098
590,2.304688,ecg,-0.001213
591,2.308594,ecg,0.054049
147,2.296875,ppg,0.010981
592,2.312500,ecg,-0.018556
593,2.316406,ecg,0.038227
594,2.320312,ecg,-0.035579
595,2.324219,ecg,-0.048518
148,2.312500,ppg,0.038674
596,2.328125,ecg,0.028322
597,2.332031,ecg,0.016897
598,2.335938,ecg,0.095215
599,2.339844,ecg,-0.014005
149,2.328125,ppg,-0.017927
600,2.343750,ecg,0.001172
601,2.347656,ecg,-0.056997
602,2.351562,ecg,-0.093464
603,2.355469,ecg,-0.089041
150,2.343750,ppg,-0.014510
604,2.359375,ecg,0.023155
605,2.363281,ecg,-0.058832
606,2.367188,ecg,0.056339
607,2.371094,ecg,0.071113
151,2.359375,ppg,0.021987
608,2.375000,ecg,-0.014270
609,2.378906,ecg,0.082921
610,2.382812,ecg,0.011360
611,2.386719,ecg,0.056248
152,2.375000,ppg,-0.018719
612,2.390625,ecg,-0.011285
613,2.394531,ecg,0.047959
614,2.398438,ecg,-0.047166
615,2.402344,ecg,0.031134
153,2.390625,ppg,0.025116
616,2.406250,ecg,-0.022961
617,2.410156,ecg,-0.006528
618,2.414062,ecg,0.031586
619,2.417969,ecg,0.008636
154,2.406250,ppg,0.058838
620,2.421875,ecg,-0.003719
621,2.425781,ecg,0.036389
622,2.429688,ecg,0.040160
623,2.433594,ecg,-0.069250
155,2.421875,ppg,0.018642
624,2.437500,ecg,0.027947
625,2.441406,ecg,0.033550
626,2.445312,ecg,-0.037586
627,2.449219,ecg,0.019290
156,2.437500,ppg,0.005701
628,2.453125,ecg,-0.066212
629,2.457031,ecg,0.071966
630,2.460938,ecg,-0.011883
631,2.464844,ecg,-0.003928
157,2.453125,ppg,0.004468
632,2.468750,ecg,0.059870
633,2.472656,ecg,-0.007137
634,2.476562,ecg,0.029944
635,2.480469,ecg,-0.052370
158,2.468750,ppg,0.044833
636,2.484375,ecg,-0.028488
637,2.488281,ecg,-0.069623
638,2.492188,ecg,-0.010409
639,2.496094,ecg,0.051552
159,2.484375,ppg,-0.025813
640,2.500000,ecg,0.011180
641,2.503906,ecg,0.044214
642,2.507812,ecg,-0.051310
643,2.511719,ecg,-0.044161
160,2.500000,ppg,-0.004966
644,2.515625,ecg,-0.023277
645,2.519531,ecg,0.028629
646,2.523438,ecg,0.017821
647,2.527344,ecg,-0.000764
161,2.515625,ppg,-0.032816
648,2.531250,ecg,0.031131
649,2.535156,ecg,-0.007570
650,2.539062,ecg,-0.001076
651,2.542969,ecg,0.065242
162,2.531250,ppg,-0.007094
652,2.546875,ecg,-0.029313
653,2.550781,ecg,0.009134
654,2.554688,ecg,0.080597
655,2.558594,ecg,0.005095
163,2.546875,ppg,-0.020383
656,2.562500,ecg,0.035328
657,2.566406,ecg,-0.030334
658,2.570312,ecg,0.097826
659,2.574219,ecg,-0.112482
164,2.562500,ppg,0.019043
660,2.578125,ecg,-0.056716
661,2.582031,ecg,-0.052692
662,2.585938,ecg,0.080990
663,2.589844,ecg,0.017624
165,2.578125,ppg,0.006625
664,2.593750,ecg,-0.013116
665,2.597656,ecg,-0.064088
666,2.601562,ecg,0.018206
667,2.605469,ecg,0.005702
166,2.593750,ppg,0.007281
668,2.609375,ecg,-0.034648
669,2.613281,ecg,-0.074576
670,2.617188,ecg,-0.055138
671,2.621094,ecg,0.010671
167,2.609375,ppg,-0.013513
672,2.625000,ecg,0.015551
673,2.628906,ecg,0.003657
674,2.632812,ecg,-0.007579
675,2.636719,ecg,-0.088437
168,2.625000,ppg,0.078587
676,2.640625,ecg,0.002439
677,2.644531,ecg,-0.051627
678,2.648438,ecg,0.002089
679,2.652344,ecg,0.023253
